Assigned to,id,name,address1,zip,country,latitude,longitude,phone,Yelp URL of Business,City Page,Notes,Yelp search URL
,642,ANDERSEN BAKERY,1737 POST ST,94115,US,37.785457,-122.430317,14155565712,andersen-bakery-san-francisco,,,
JE,5855,SOTO (SCHOOL OF THE ARTS),555 PORTOLA DR,94131,US,37.745674,-122.45085,14155695700,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:5855,,"http://www.yelp.com/search?find_desc=SOTO (SCHOOL OF THE ARTS)#find_loc=555 PORTOLA DR,sf"
,68483,EL TOMATE RESTAURANT,2904 24TH ST,94110,US,37.752777,-122.410262,,el-tomate-restaurant-san-francisco-2,,,
,1924,KATHY'S CHINESE CUISINE,408 DEWEY BLVD,94116,US,37.747174,-122.459368,,kathys-chinese-cuisine-san-francisco,,,
,13274,T-28 BAKERY CAFÉ,1753-57 TARAVAL ST.,94116,US,37.742596,-122.484831,,t-28-bakery-and-cafe-san-francisco,,,
,67657,ROOSTER TAIL,1963 SUTTER ST,94115,US,37.786143,-122.432636,,roostertail-san-francisco,,,
,6443,WEST PORTAL SERVICE,800 ULLOA ST,94127,US,37.740706,-122.465063,14155668563,west-portal-auto-service-san-francisco,,,
AG,65066,LERS ROS THAI NOODLE,307 HAYES ST,94102,US,37.777017,-122.42143,,http://www.yelp.com/biz/lers-ros-thai-san-francisco-2#query:LERS%20ROS%20THAI%20NOODLE,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:65066,,"http://www.yelp.com/search?find_desc=LERS ROS THAI NOODLE#find_loc=307 HAYES ST,sf"
LD,36007,NEW MAY CHEUNG COMPANY,2121 IRVING ST,94122,US,37.763383,-122.48075,,http://www.yelp.com/biz/new-may-cheung-san-francisco-2,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:36007,,"http://www.yelp.com/search?find_desc=NEW MAY CHEUNG COMPANY#find_loc=2121 IRVING ST,sf"
JN,67875,THE CHAIRMAN TRUCK,OFF THE GRID,0,US,37.777122,-122.419639,,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:67875,,"http://www.yelp.com/search?find_desc=THE CHAIRMAN TRUCK#find_loc=OFF THE GRID,sf"
Partha,67268,RICE VALLEY INC.,2333 IRVING ST,94122,US,37.763274,-122.483099,,http://www.yelp.com/biz/rice-valley-san-francisco-2,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:67268,,"http://www.yelp.com/search?find_desc=RICE VALLEY INC.#find_loc=2333 IRVING ST,sf"
LD,34457,CHAO KEE MRKET,724 BROADWAY ST,94133,US,37.797628,-122.409075,,http://www.yelp.com/biz/cao-kee-market-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:34457,,"http://www.yelp.com/search?find_desc=CHAO KEE MRKET#find_loc=724 BROADWAY ST,sf"
,409,EL FARO,82 01ST ST,94105,US,37.788613,-122.393894,,el-faro-san-francisco-3,,,
,33710,PHIL'Z COFFEE,3101 24TH ST,94110,US,37.752455,-122.414116,,philz-coffee-san-francisco,,,
,2418,MANIVANH THAI RESTAURANT,2732 24TH ST,94110,US,37.752968,-122.407062,,manivanh-thai-restaurant-san-francisco,,,
,18624,MAGGIE MCGARRY'S,1353 GRANT AVE,94133,US,37.799265,-122.407362,,maggie-mcgarrys-san-francisco,,,
,39665,PEET'S COFFEE & TEA,1400 VAN NESS AVE,94109,US,37.788668,-122.421917,,peets-coffee-and-tea-san-francisco-34,,,
,3478,ROUND TABLE PIZZA,2660 SAN BRUNO AVE,94134,US,37.728027,-122.403811,,round-table-pizza-san-francisco-2,,,
SM,8141,ROCKY MTN. CHOCOLATE FACTORY,065 JEFFERSON ST,94133,US,37.808397,-122.41378,,rocky-mountain-chocolate-factory-san-francisco-2,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:8141,,"http://www.yelp.com/search?find_desc=ROCKY MTN. CHOCOLATE FACTORY#find_loc=065 JEFFERSON ST,sf"
,39246,NEW SANDY'S CAFÉ & DELI,1382 09TH AVE,94122,US,37.758941,-122.48591,,new-sandys-cafe-and-deli-san-francisco,,,
,1579,NICK'S LIGHTHOUSE,ST 5,94133,US,37.802479,-122.411234,,nicks-lighthouse-san-francisco,,,
,19403,STARBUCKS COFFEE,499 BAY ST,94133,US,37.805493,-122.414407,,starbucks-coffee-san-francisco-103,,,
AG,65924,NICK BERNARD FOODS,OFF THE GRID,,US,0,0,,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:65924,,"http://www.yelp.com/search?find_desc=NICK BERNARD FOODS#find_loc=OFF THE GRID,sf"
,60319,CLUB 222 HYDE LLC,222 HYDE ST,94102,US,37.782957,-122.415736,,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:60319,,"http://www.yelp.com/search?find_desc=CLUB 222 HYDE LLC#find_loc=222 HYDE ST,sf"
,3222,MEL'S DRIVE-IN,3355 GEARY BLVD,94118,US,37.781404,-122.454937,,mels-drive-in-san-francisco,,,
SY,64699,CAFFE PASCUCCI SHOP,170 KING ST #109,94107,US,37.778704,-122.391359,,unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:64699,,"http://www.yelp.com/search?find_desc=CAFFE PASCUCCI SHOP#find_loc=170 KING ST #109,sf"
,66536,CYPRESS GRILL,99 HARDING PARK RD,94132,US,37.723698,-122.495289,,the-cypress-grill-san-francisco,,,
luther,69302,CITY CAFÉ LLC,50 PHELAN AVE.,94112,US,37.723638,-122.452273,14155233177,http://www.yelp.com/biz/ccsf-city-cafe-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:69302,,"http://www.yelp.com/search?find_desc=CITY CAFÉ LLC#find_loc=50 PHELAN AVE.,sf"
,34418,SPQR,1911 FILLMORE ST,94115,US,37.787295,-122.433535,,spqr-san-francisco,,,
,64581,CREPERIE SAINT GERMAIN,222 02ND ST,94105,US,37.786528,-122.397979,,creperie-saint-germain-san-francisco,,,
,22425,KING'S MARKET,2398 0 BRYANT ST,94110,US,37.756107,-122.409515,14155511117,kings-market-san-francisco,,,
,552,LOI'S VIETNAMESE RESTAURANT,2228 IRVING ST,94122,US,37.763428,-122.481736,,lois-vietnamese-restaurant-san-francisco,,,
kl,1544,OMNI S.F. HOTEL - FOOD & BEVERAGE STOREROOM,"500 CALIFORNIA ST, BASEMENT",94104,US,37.792888,-122.403135,,-unmatched,,,
LD,34769,HFF COFFEE SERIES 1 (UNION SQUARE MACYS),120 STOCKTON ST,94108,US,37.786907,-122.406407,,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:34769,,"http://www.yelp.com/search?find_desc=HFF COFFEE SERIES 1 (UNION SQUARE MACYS)#find_loc=120 STOCKTON ST,sf"
,2520,ROYAL GROUND COFFEE,2060 FILLMORE ST,94115,US,37.788547,-122.433676,,royal-ground-coffee-san-francisco-6,,,
,66974,LIMON ROTISSERIE,5800 03RD ST,94112,US,37.724885,-122.394681,,limón-rotisserie-san-francisco-5,,,
,61,CHOWDERS,PIER 39  SPACE A3,94133,US,37.80824,-122.410189,,chowders-san-francisco,,,
,18047,LAS PALMERAS,2721 MISSION ST,94110,US,37.753463,-122.418536,,las-palmeras-restaurant-san-francisco,,,
LD,37633,100% DESSERT CAFÉ,2512 CLEMENT ST,94121,US,37.781988,-122.486252,,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:37633,,"http://www.yelp.com/search?find_desc=100% DESSERT CAFÉ#find_loc=2512 CLEMENT ST,sf"
,3432,MARRIOTT FISHERMAN'S WHARF,1250 COLUMBUS AVE,94133,US,37.805554,-122.417684,,san-francisco-marriott-fishermans-wharf-san-francisco,,,
JN,69023,Y & Y VIRTNAMESE RESTAURANT,914 CLEMENT ST,94118,US,37.782776,-122.46889,,http://www.yelp.com/biz/y-and-y-vietnamese-cuisine-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:69023,,"http://www.yelp.com/search?find_desc=Y & Y VIRTNAMESE RESTAURANT#find_loc=914 CLEMENT ST,sf"
,5885,SPRING VALLEY ELEMENTARY SCHOOL,1451 JACKSON ST,94109,US,37.794434,-122.418857,,spring-valley-elementary-school-san-francisco,,,
JN,68928,"GOURMET CATERING SF, LLC",1582 FOLSOM ST.,94103,US,37.77107,-122.414936,,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:68928,,"http://www.yelp.com/search?find_desc=GOURMET CATERING SF, LLC#find_loc=1582 FOLSOM ST.,sf"
,36006,MISS SAIGON,100 06TH ST,94103,US,37.774722,-122.406761,14155520332,miss-saigon-san-francisco-2,,,
,59833,MANHATTAN HUB INC,343 SANSOME ST SUITE 140,94104,US,37.793693,-122.401194,,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:59833,,"http://www.yelp.com/search?find_desc=MANHATTAN HUB INC#find_loc=343 SANSOME ST SUITE 140,sf"
JN,69096,L'ACAJOU,1899 WALLER ST,94117,US,,,,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:69096,,"http://www.yelp.com/search?find_desc=L'ACAJOU#find_loc=1899 WALLER ST,sf"
,2051,COCOTTE,1521 HYDE ST,94109,US,37.794753,-122.418184,,cocotte-san-francisco,,,
,4487,NEW WORLD MARKET,5641 GEARY BLVD,94121,US,37.780234,-122.479989,,new-world-market-san-francisco,,,
,37892,RICKHOUSE,246 KEARNY ST,94108,US,37.790355,-122.403864,,rickhouse-san-francisco,,,
JE,5681,CP - PRESS CLUB (UP LV),CANDLESTICK PARK  4 LEV,94124,US,37.712613,-122.387477,14155332424,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:5681,,"http://www.yelp.com/search?find_desc=CP - PRESS CLUB (UP LV)#find_loc=CANDLESTICK PARK  4 LEV,sf"
,61728,EMMA'S COFFEEHOUSE,5549 GEARY BLVD,94121,US,37.780273,-122.479129,,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:61728,,"http://www.yelp.com/search?find_desc=EMMA'S COFFEEHOUSE#find_loc=5549 GEARY BLVD,sf"
,7711,RICHMOND NEW MAY WAH SUPERMARKET,719 CLEMENT ST,94118,US,37.782784,-122.467028,,richmond-new-may-wah-supermarket-san-francisco,,,
JE,4643,CHEUNG HING CHINESE DELI & MEAT INC,323 CLEMENT ST,94118,US,37.782993,-122.462709,14155754259,http://www.yelp.com/biz/cheung-hing-chinese-deli-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:4643,,"http://www.yelp.com/search?find_desc=CHEUNG HING CHINESE DELI & MEAT INC#find_loc=323 CLEMENT ST,sf"
JE,5607,SFSU STATION CAFE,1600 HOLLOWAY ST,94132,US,37.720851,-122.477084,14155400450,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:5607,,"http://www.yelp.com/search?find_desc=SFSU STATION CAFE#find_loc=1600 HOLLOWAY ST,sf"
,38146,SAN PANCHO'S TACOS,500 BAYSHORE ST,,US,,,14155335152,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:38146,,"http://www.yelp.com/search?find_desc=SAN PANCHO'S TACOS#find_loc=500 BAYSHORE ST,sf"
MNW,63419,NEWS AND DISCOUNT CIGARETTES,350 BAY ST #21,94133,US,37.805788,-122.41279,14155781469,UNMATCHED,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:63419,,"http://www.yelp.com/search?find_desc=NEWS AND DISCOUNT CIGARETTES#find_loc=350 BAY ST #21,sf"
,64333,THE CRÈME BRULEE CART,MARKET  & SUTTER,,US,37.7903,-122.40014,,the-crème-brûlée-cart-san-francisco-4,,,
JE,5755,J & J VENDING,VARIOUS LOACATIONS (17),94545,US,,,14150670910,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:5755,,"http://www.yelp.com/search?find_desc=J & J VENDING#find_loc=VARIOUS LOACATIONS (17),sf"
kl,1613,BRICK HOUSE CAFE,426 BRANNAN ST,94107,US,37.779534,-122.395099,,brickhouse-cafe-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:1613,,
,11633,GIORDANO BROS,303 COLUMBUS AVE,94133,US,37.798176,-122.407146,,giordano-bros-san-francisco,,,
,64706,JERUSALEM MARKET,1100 SUTTER ST,94109,US,37.787968,-122.418694,,jerusalem-market-san-francisco,,,
,66896,LITE BITE,1796 UNION ST,94123,US,37.797978,-122.428754,,lite-bite-san-francisco,,,
,67782,JARRED LLC,2948 FOLSOM ST,,US,37.750134,-122.413935,,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:67782,,"http://www.yelp.com/search?find_desc=JARRED LLC#find_loc=2948 FOLSOM ST,sf"
,61093,EATS,50 CLEMENT ST,94118,US,37.783221,-122.459588,,eats-san-francisco,,,
,33568,LITTLE TOKYO,5733 GEARY BLVD,94121,US,37.780183,-122.481059,,little-tokyo-san-francisco,,,
,17254,CHAMALYN,3491 19TH ST,,US,37.760257,-122.421096,,chamalyn-san-francisco,,,
,33619,RITUAL COFFEE ROASTERS,1634 JERROLD AVE,94124,US,37.739326,-122.390276,,ritual-coffee-roasters-san-francisco-3,,,
SY,64727,THE SOUTHERN SANDWICH CO.,OFF THE GRID,,US,37.777122,-122.419639,,http://www.yelp.com/biz/the-southern-sandwich-co-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:64727,,"http://www.yelp.com/search?find_desc=THE SOUTHERN SANDWICH CO.#find_loc=OFF THE GRID,sf"
SM,557,KATIA'S,600 05TH AVE,94118,US,37.77721,-122.462874,14155669292,katias-russian-tea-room-san-francisco,,,
SS,4806,WHITE PALACE LIQUOR & DELI,1524 SILVER AVE,94134,US,37.732344,-122.405852,,http://www.yelp.com/biz/white-palace-liquor-store-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:4806,,"http://www.yelp.com/search?find_desc=WHITE PALACE LIQUOR & DELI#find_loc=1524 SILVER AVE,sf"
LD,35471,IROHA JAPANESE RESTAURANT,1728 BUCHANAN ST 2ND FLOOR,94115,US,37.786038,-122.429838,,http://www.yelp.com/biz/iroha-restaurant-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:35471,,"http://www.yelp.com/search?find_desc=IROHA JAPANESE RESTAURANT#find_loc=1728 BUCHANAN ST 2ND FLOOR,sf"
,61551,BAAN THAI,534 IRVING ST,94122,US,37.764188,-122.463683,,baan-thai-house-and-wine-bar-san-francisco-3,,,
AG,66206,FINS ON THE HOOF/SAVEURS,OFF THE GRID,,US,37.777122,-122.419639,,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:66206,,"http://www.yelp.com/search?find_desc=FINS ON THE HOOF/SAVEURS#find_loc=OFF THE GRID,sf"
,4770,SUSIE'S CAFE,603 07TH ST,94103,US,37.772894,-122.402972,,susies-cafe-san-francisco,,,
JE,5830,THEODORE ROOSEVELT MIDDLE SCHOOL,460 ARGUELLO BLVD,94118,US,37.782383,-122.458926,14155758446,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:5830,,"http://www.yelp.com/search?find_desc=THEODORE ROOSEVELT MIDDLE SCHOOL#find_loc=460 ARGUELLO BLVD,sf"
AG,65829,CHAMBERS EAT + DRINK,601 EDDY ST,94109,US,37.783194,-122.418096,,http://www.yelp.com/biz/chambers-eat-drink-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:65829,,"http://www.yelp.com/search?find_desc=CHAMBERS EAT + DRINK#find_loc=601 EDDY ST,sf"
,1482,A2 CAFE,450 IRWIN ST,94107,US,37.767224,-122.399039,,a2-cafe-san-francisco,,,
,62706,MOLOTOV'S,582 HAIGHT ST,94102,US,37.771989,-122.431794,,molotovs-san-francisco,,,
AG,66334,EC MART,395 ASHTON AVE,94112,US,37.725195,-122.46234,,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:66334,,"http://www.yelp.com/search?find_desc=EC MART#find_loc=395 ASHTON AVE,sf"
,2758,OSTERIA,3277 SACRAMENTO ST,94115,US,37.788183,-122.446757,14155775030,osteria-san-francisco,,,
SM,12788,LA TERRA,511 HARRISON STREET,94105,US,37.785856,-122.393158,,terra-gallery-and-event-venue-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:12788,,"http://www.yelp.com/search?find_desc=LA TERRA#find_loc=511 HARRISON STREET,sf"
,3757,EL VALENCIANO,1153 VALENCIA ST,94110,US,37.754434,-122.420846,14155829561,el-valenciano-restaurant-and-bar-san-francisco,,,
,18102,KIM SON RESTAURANT,3614 BALBOA ST,94121,US,37.775728,-122.497701,,kim-son-vietnamese-restaurant-san-francisco,,,
,1601,PASTA POMODORO,4000 24TH ST,94114,US,37.751448,-122.432122,,pasta-pomodoro-san-francisco-15,,,
,7834,WASHINGTON VEGETABLE CO,2035 JERROLD AVE,94124,US,37.743181,-122.397547,,washington-vegetable-company-san-francisco,,,
,2885,MOMO'S,760 02ND ST,94107,US,37.780047,-122.389859,,momos-san-francisco,,,
,3626,BERETTA,1199 VALENCIA ST,94110,US,37.753823,-122.420786,14155691199,beretta-san-francisco,,,
,216,SORABOL,101 SPEAR ST,94105,US,37.792577,-122.393992,,sorabol-korean-restaurant-san-francisco-2,,,
,26390,BURGER KING,2739 TAYLOR ST,94133,US,37.807935,-122.415774,,burger-king-san-francisco-14,,,
AG,5510,AT&T - (CART 34) NACHOS,24 WILLIE MAYS PLAZA,94107,US,,,14155971500,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:5510,,"http://www.yelp.com/search?find_desc=AT&T - (CART 34) NACHOS#find_loc=24 WILLIE MAYS PLAZA,sf"
,66794,CP - ROOM D18,CANDLESTICK PARK,94124,US,37.712613,-122.387477,,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:66794,,"http://www.yelp.com/search?find_desc=CP - ROOM D18#find_loc=CANDLESTICK PARK,sf"
,54,RHODA GOLDMAN PLAZA,2180 POST ST,94115,US,37.784626,-122.437734,14155345060,rhoda-goldman-plaza-san-francisco,,,
LD,37039,NEETOS CAFÉ,40 JESSIE ST,94105,US,37.789543,-122.399109,,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:37039,,"http://www.yelp.com/search?find_desc=NEETOS CAFÉ#find_loc=40 JESSIE ST,sf"
,65872,BOXING ROOM,399 GROVE ST,94102,US,37.777833,-122.422797,,boxing-room-san-francisco,,,
,4978,ANGELS MARKET,1649 CASTRO ST,94114,US,37.748214,-122.433746,14155648309,angels-market-san-francisco,,,
,1219,PAZZO,2 HENRY ADAMS ST,94103,US,37.769287,-122.403974,,caffe-pazzo-san-francisco,,,
,67186,ETCETERA WINE BAR,795 VALENCIA ST,94110,US,37.760294,-122.421386,,etcetera-wine-bar-san-francisco,,,
JN,67864,RECCHIUTI CHOCOLATE LAB,801 22ND ST,94107,US,,,,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:67864,,"http://www.yelp.com/search?find_desc=RECCHIUTI CHOCOLATE LAB#find_loc=801 22ND ST,sf"
JE,5907,LILIENTHAL ELEMENTARY SCHOOL,3630 DIVISADERO ST,94118,US,37.803537,-122.443547,14155743516,http://www.yelp.com/biz/claire-lilienthal-elementary-schools-san-francisco-2,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:5907,,"http://www.yelp.com/search?find_desc=LILIENTHAL ELEMENTARY SCHOOL#find_loc=3630 DIVISADERO ST,sf"
,2609,PRIDE OF THE MEDITERRANEAN,1761 FILLMORE ST,94115,US,37.785718,-122.433262,14155561150,pride-of-the-mediterranean-restaurant-san-francisco,,,
,68016,ING DIRECT,101 POST ST,94108,US,37.788843,-122.403908,,capital-one-360-café-san-francisco-san-francisco,,,
AG,5093,CHILDREN'S CREATIVITY CAFÉ,221 04TH ST,94103,US,37.782977,-122.402237,,http://www.yelp.com/biz/childrens-creativity-museum-san-francisco-3,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:5093,,"http://www.yelp.com/search?find_desc=CHILDREN'S CREATIVITY CAFÉ#find_loc=221 04TH ST,sf"
MNW,63619,SUBWAY SANDWICHES,77 VAN NESS AVE #100,94102,US,37.776133,-122.419484,14155981866,,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:63619,,"http://www.yelp.com/search?find_desc=SUBWAY SANDWICHES#find_loc=77 VAN NESS AVE #100,sf"
RB,18946,NOTES FROM UNDERGROUND CAFÉ,2399 VAN NESS AVE,94109,US,37.797443,-122.423884,,http://www.yelp.com/biz/notes-from-underground-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:18946,,"http://www.yelp.com/search?find_desc=NOTES FROM UNDERGROUND CAFÉ#find_loc=2399 VAN NESS AVE,sf"
,20327,"SUBS, INC.",1300 CASTRO ST,94114,US,37.751137,-122.434095,,subs-inc-san-francisco,,,
SM,7210,NOE VALLEY MARKET,200 NOE ST,94114,US,37.765728,-122.433275,14155624609,unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:7210,,"http://www.yelp.com/search?find_desc=NOE VALLEY MARKET#find_loc=200 NOE ST,sf"
JE,6005,SALVATION ARMY CEN. CORPS / SR. ACT. CTR,360 04TH ST,94107,US,37.781307,-122.400338,14155698000,http://www.yelp.com/biz/the-salvation-army-san-francisco-13,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:6005,,"http://www.yelp.com/search?find_desc=SALVATION ARMY CEN. CORPS / SR. ACT. CTR#find_loc=360 04TH ST,sf"
LD,4002,LA TERRAZA 1,3472 MISSION ST,94112,US,37.741098,-122.422863,14155281236,http://www.yelp.com/biz/la-terraza-san-francisco,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:4002,,"http://www.yelp.com/search?find_desc=LA TERRAZA 1#find_loc=3472 MISSION ST,sf"
,1122,STARBUCKS COFFEE,2132 CHESTNUT ST,94123,US,37.800547,-122.438494,,starbucks-coffee-san-francisco-132,,,
,4258,HOBSON'S CHOICE,1601 HAIGHT ST,94117,US,37.769742,-122.4486,14155625859,hobsons-choice-san-francisco,,,
,68814,FARLEY'S,1315 18TH ST,94107,US,37.763733,-122.466366,,farleys-san-francisco,,,
,66955,MANDARIN ORIENTAL SF - EMPLOYEE CAFETERIA,"222 SANSOME ST, BASEMENT",94104,US,37.792556,-122.400906,,-unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:66955,,"http://www.yelp.com/search?find_desc=MANDARIN ORIENTAL SF - EMPLOYEE CAFETERIA#find_loc=222 SANSOME ST, BASEMENT,sf"
,2162,CAFE COZZOLINO,300 PRECITA AVE,94110,US,37.746773,-122.41331,,caffe-cozzolino-san-francisco,,,
SM,7024,JERUSULEM,1300 FITZGERALD AVE,94124,US,37.722087,-122.393214,,unmatched,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:7024,,"http://www.yelp.com/search?find_desc=JERUSULEM#find_loc=1300 FITZGERALD AVE,sf"
,68403,EMPERO TASTE,4052 BALBOA ST,94121,US,37.77554,-122.502142,,empero-taste-san-francisco,,,
,3867,BACCO,737 DIAMOND ST,94114,US,37.751403,-122.436286,14155284969,ristorante-bacco-san-francisco,,,
,4424,OUTTA HERE,2130 FULTON ST,94117,US,37.775117,-122.452065,,outtahere-san-francisco,,,
,66318,CUPOLA,845 MARKET ST SUITE 400,94103,US,37.784848,-122.406892,,cupola-pizzeria-san-francisco,,,
,1762,SOLSTICE,2801 CALIFORNIA ST,94115,US,37.788014,-122.440756,,solstice-san-francisco,,,
,34033,CAFE MEUSE,1400 PACIFIC AVE,94109,US,37.795468,-122.418474,,cafe-meuse-san-francisco,,,
,9232,FILLMORE STREET CAFÉ,1301 FILLMORE STREET,94115,US,37.781974,-122.432474,,fillmore-street-cafe-san-francisco,,,
SY,64584,SHOWPLACE COFFEE LLC,715 BRANNAN ST,94103,US,37.774467,-122.401329,,http://www.yelp.com/biz/showplace-caff%C3%A8-san-francisco-2,http://dph-extranet2.sfdph.org:7777/pls/eeop_htmldb/f?p=132:2:3389746375077206::NO::P2_LOCATIONID:64584,,"http://www.yelp.com/search?find_desc=SHOWPLACE COFFEE LLC#find_loc=715 BRANNAN ST,sf"
